Participant,gender,block,Efficiency,Partner_cost,PartnerIntention,Gratitude,Guilt,Obligation,Indebtedness,SOB100,Care,Choice,Allocation
9011,2,1,2,4,Altruistic,73.33 ,51.67 ,54.63 ,55.56 ,20,62.96 ,1,1
9011,2,1,2,6,Altruistic,54.81 ,59.63 ,36.67 ,58.52 ,0,58.70 ,1,1
9011,2,1,2,8,Altruistic,55.37 ,58.33 ,15.56 ,36.11 ,8,61.48 ,1,1
9011,2,1,2,10,Altruistic,65.00 ,57.22 ,10.74 ,52.22 ,0,58.52 ,1,1
9011,2,1,2,12,Altruistic,61.11 ,61.30 ,8.33 ,30.19 ,4,65.37 ,1,1
9011,2,1,2,14,Altruistic,59.81 ,52.96 ,22.78 ,33.15 ,4,70.56 ,1,1
9011,2,1,2,16,Altruistic,62.04 ,51.30 ,3.33 ,21.48 ,0,55.00 ,0,1
9011,2,1,2,18,Altruistic,53.89 ,57.41 ,45.56 ,52.59 ,8,63.52 ,1,1
9011,2,1,2,20,Altruistic,92.22 ,24.81 ,14.26 ,50.19 ,16,73.52 ,0,1
9011,2,1,3,4,Altruistic,15.93 ,16.48 ,21.11 ,15.19 ,4,55.74 ,1,2
9011,2,1,3,6,Altruistic,54.81 ,58.89 ,16.67 ,43.15 ,4,61.67 ,1,1
9011,2,1,3,8,Altruistic,38.52 ,42.22 ,43.89 ,20.56 ,0,34.81 ,1,1
9011,2,1,3,10,Altruistic,27.78 ,37.78 ,17.59 ,30.37 ,8,40.56 ,1,1
9011,2,1,3,12,Altruistic,63.52 ,62.04 ,34.63 ,45.19 ,4,55.93 ,1,1
9011,2,1,3,14,Altruistic,58.70 ,32.78 ,40.19 ,42.96 ,4,36.67 ,1,1
9011,2,1,3,16,Altruistic,54.26 ,31.48 ,35.19 ,42.78 ,0,69.63 ,1,1
9011,2,1,3,18,Altruistic,64.26 ,62.78 ,34.26 ,62.04 ,0,60.00 ,1,1
9011,2,1,3,20,Altruistic,71.11 ,69.63 ,31.11 ,62.96 ,4,45.56 ,1,1
9011,2,2,1,4,Altruistic,60.93 ,59.63 ,29.63 ,54.26 ,20,36.85 ,0,1
9011,2,2,1,6,Altruistic,38.15 ,32.78 ,12.22 ,40.00 ,4,23.70 ,1,1
9011,2,2,1,8,Altruistic,44.44 ,25.37 ,17.22 ,21.11 ,0,39.07 ,0,1
9011,2,2,1,10,Altruistic,26.85 ,31.48 ,22.41 ,15.56 ,0,62.04 ,1,1
9011,2,2,1,12,Altruistic,20.19 ,10.19 ,17.59 ,34.07 ,8,24.07 ,0,1
9011,2,2,1,14,Altruistic,37.22 ,34.26 ,44.07 ,57.41 ,8,53.15 ,1,1
9011,2,2,1,16,Altruistic,57.41 ,62.96 ,31.11 ,61.30 ,0,62.96 ,1,1
9011,2,2,1,18,Altruistic,54.63 ,37.22 ,16.11 ,43.15 ,0,37.59 ,0,1
9011,2,2,1,20,Altruistic,62.78 ,68.52 ,12.22 ,71.30 ,0,92.96 ,1,1
9011,2,2,2,4,Altruistic,27.41 ,19.63 ,4.26 ,15.00 ,4,28.15 ,1,1
9011,2,2,2,6,Altruistic,16.85 ,13.89 ,3.70 ,30.74 ,4,23.89 ,1,1
9011,2,2,2,8,Altruistic,24.63 ,19.81 ,31.48 ,39.07 ,4,33.33 ,1,1
9011,2,2,2,10,Altruistic,33.89 ,33.52 ,4.44 ,36.30 ,0,46.67 ,1,1
9011,2,2,2,12,Altruistic,38.70 ,40.00 ,26.48 ,45.56 ,0,48.70 ,1,1
9011,2,2,2,14,Altruistic,60.19 ,53.89 ,16.85 ,65.37 ,4,65.56 ,1,1
9011,2,2,2,16,Altruistic,28.33 ,37.41 ,6.85 ,44.44 ,0,65.74 ,1,1
9011,2,2,2,18,Altruistic,70.37 ,64.07 ,31.48 ,73.33 ,0,79.81 ,0,1
9011,2,2,2,20,Altruistic,80.00 ,56.85 ,10.19 ,83.70 ,12,77.04 ,1,1
9011,2,2,3,4,Altruistic,18.70 ,22.59 ,9.81 ,7.96 ,0,45.19 ,1,1
9011,2,2,3,6,Altruistic,29.26 ,28.33 ,11.48 ,40.74 ,4,41.48 ,1,1
9011,2,2,3,8,Altruistic,32.22 ,20.74 ,11.85 ,29.07 ,4,45.56 ,1,1
9011,2,2,3,10,Altruistic,32.41 ,41.48 ,42.22 ,32.41 ,32,25.93 ,1,1
9011,2,2,3,12,Altruistic,41.30 ,48.89 ,7.04 ,47.78 ,0,67.96 ,1,2
9011,2,2,3,14,Altruistic,45.93 ,44.63 ,43.70 ,33.33 ,40,50.00 ,1,1
9011,2,2,3,16,Altruistic,72.59 ,73.70 ,14.81 ,71.48 ,0,75.56 ,1,1
9011,2,2,3,18,Altruistic,49.81 ,18.89 ,8.70 ,46.85 ,8,61.67 ,1,1
9011,2,2,3,20,Altruistic,68.89 ,54.81 ,9.81 ,90.74 ,4,92.78 ,1,1
9011,2,1,1,4,Strategic,31.85 ,19.81 ,35.74 ,10.74 ,20,36.48 ,1,1
9011,2,1,1,6,Strategic,48.52 ,40.00 ,40.56 ,42.78 ,20,53.89 ,0,1
9011,2,1,1,8,Strategic,43.52 ,34.26 ,27.59 ,25.56 ,32,28.15 ,0,1
9011,2,1,1,10,Strategic,29.07 ,18.33 ,15.19 ,20.19 ,40,45.93 ,0,2
9011,2,1,1,12,Strategic,36.11 ,35.56 ,57.96 ,30.56 ,44,36.30 ,1,1
9011,2,1,1,14,Strategic,46.11 ,43.15 ,44.26 ,34.26 ,32,38.52 ,0,1
9011,2,1,1,16,Strategic,47.96 ,17.41 ,42.04 ,37.78 ,28,28.15 ,0,1
9011,2,1,1,18,Strategic,87.04 ,68.70 ,64.81 ,28.52 ,80,45.56 ,0,1
9011,2,1,1,20,Strategic,18.70 ,22.22 ,14.07 ,31.48 ,96,35.74 ,0,1
9011,2,1,2,4,Strategic,49.26 ,60.19 ,46.85 ,34.07 ,36,43.15 ,1,1
9011,2,1,2,6,Strategic,39.81 ,34.26 ,59.44 ,44.44 ,24,31.30 ,1,1
9011,2,1,2,8,Strategic,30.56 ,38.33 ,37.22 ,16.30 ,24,29.07 ,1,1
9011,2,1,2,10,Strategic,42.04 ,33.15 ,21.67 ,34.81 ,40,39.44 ,1,1
9011,2,1,2,12,Strategic,31.30 ,27.04 ,31.85 ,37.96 ,40,27.04 ,1,1
9011,2,1,2,14,Strategic,47.04 ,35.19 ,39.81 ,50.19 ,28,26.11 ,1,1
9011,2,1,2,16,Strategic,57.04 ,51.30 ,17.22 ,23.52 ,64,39.81 ,0,1
9011,2,1,2,18,Strategic,33.52 ,47.04 ,42.41 ,19.81 ,52,33.89 ,1,1
9011,2,1,2,20,Strategic,86.67 ,18.89 ,16.85 ,50.56 ,4,58.15 ,0,1
9011,2,1,3,4,Strategic,21.11 ,8.89 ,9.07 ,8.15 ,12,36.48 ,1,2
9011,2,1,3,6,Strategic,31.85 ,29.81 ,35.00 ,27.96 ,20,34.81 ,1,1
9011,2,1,3,8,Strategic,17.59 ,36.30 ,29.07 ,3.52 ,20,19.07 ,1,1
9011,2,1,3,10,Strategic,28.89 ,32.04 ,17.96 ,39.44 ,32,19.44 ,1,1
9011,2,1,3,12,Strategic,44.44 ,45.00 ,61.85 ,18.70 ,48,41.11 ,1,1
9011,2,1,3,14,Strategic,42.59 ,34.44 ,30.56 ,24.44 ,40,25.74 ,1,1
9011,2,1,3,16,Strategic,50.37 ,38.33 ,28.89 ,25.19 ,60,44.44 ,1,1
9011,2,1,3,18,Strategic,55.56 ,55.00 ,55.00 ,56.85 ,28,47.04 ,1,1
9011,2,1,3,20,Strategic,49.44 ,52.22 ,49.63 ,55.19 ,56,46.30 ,1,1
9011,2,2,1,4,Strategic,39.63 ,46.67 ,12.04 ,38.52 ,4,24.81 ,0,1
9011,2,2,1,6,Strategic,27.41 ,23.70 ,22.96 ,18.52 ,20,3.52 ,1,1
9011,2,2,1,8,Strategic,36.67 ,11.30 ,9.07 ,7.04 ,44,30.74 ,0,1
9011,2,2,1,10,Strategic,12.04 ,17.22 ,14.44 ,13.33 ,44,32.41 ,1,1
9011,2,2,1,12,Strategic,21.48 ,15.00 ,33.52 ,22.96 ,44,12.59 ,0,1
9011,2,2,1,14,Strategic,18.52 ,16.85 ,58.33 ,34.26 ,40,23.33 ,1,1
9011,2,2,1,16,Strategic,42.96 ,52.78 ,58.52 ,42.96 ,60,53.52 ,1,1
9011,2,2,1,18,Strategic,29.81 ,56.48 ,28.33 ,31.11 ,60,15.74 ,0,1
9011,2,2,1,20,Strategic,51.30 ,52.04 ,25.56 ,63.52 ,68,62.96 ,1,1
9011,2,2,2,4,Strategic,10.19 ,14.44 ,14.63 ,6.30 ,12,12.04 ,1,1
9011,2,2,2,6,Strategic,9.63 ,2.96 ,10.37 ,17.41 ,24,15.00 ,1,1
9011,2,2,2,8,Strategic,12.22 ,8.70 ,12.22 ,17.04 ,36,8.33 ,1,1
9011,2,2,2,10,Strategic,22.22 ,19.26 ,21.85 ,22.04 ,44,31.30 ,1,1
9011,2,2,2,12,Strategic,25.19 ,36.48 ,38.70 ,25.00 ,36,38.89 ,1,1
9011,2,2,2,14,Strategic,46.48 ,42.59 ,27.22 ,33.15 ,44,31.48 ,1,1
9011,2,2,2,16,Strategic,31.67 ,41.85 ,25.56 ,38.15 ,44,53.33 ,1,1
9011,2,2,2,18,Strategic,59.44 ,48.33 ,61.11 ,67.22 ,48,59.44 ,0,1
9011,2,2,2,20,Strategic,64.81 ,34.63 ,23.15 ,68.52 ,72,67.41 ,1,1
9011,2,2,3,4,Strategic,13.15 ,15.00 ,16.67 ,9.07 ,12,31.48 ,1,1
9011,2,2,3,6,Strategic,21.67 ,19.63 ,40.93 ,22.41 ,28,33.33 ,1,1
9011,2,2,3,8,Strategic,31.48 ,17.59 ,44.63 ,24.81 ,36,28.52 ,1,1
9011,2,2,3,10,Strategic,16.30 ,20.74 ,35.93 ,11.85 ,16,8.33 ,1,1
9011,2,2,3,12,Strategic,27.22 ,36.85 ,30.74 ,31.67 ,40,44.44 ,1,2
9011,2,2,3,14,Strategic,48.33 ,57.96 ,25.56 ,47.96 ,4,30.74 ,1,1
9011,2,2,3,16,Strategic,55.56 ,68.15 ,58.70 ,62.22 ,60,54.44 ,1,1
9011,2,2,3,18,Strategic,37.78 ,18.15 ,22.59 ,47.22 ,68,51.48 ,1,1
9011,2,2,3,20,Strategic,41.30 ,20.74 ,45.00 ,69.63 ,60,58.52 ,1,1
9012,2,1,1,4,Altruistic,76.07 ,0.24 ,19.05 ,24.88 ,0,49.40 ,1,10
9012,2,1,1,6,Altruistic,55.71 ,31.07 ,19.17 ,32.02 ,4,63.57 ,1,6
9012,2,1,1,8,Altruistic,60.71 ,29.64 ,31.19 ,33.57 ,20,57.38 ,1,10
9012,2,1,1,10,Altruistic,50.00 ,32.14 ,40.48 ,45.48 ,20,49.88 ,1,10
9012,2,1,1,12,Altruistic,64.76 ,28.45 ,28.93 ,36.31 ,20,44.17 ,1,12
9012,2,1,1,14,Altruistic,78.81 ,28.93 ,31.79 ,32.98 ,8,50.24 ,1,14
9012,2,1,1,16,Altruistic,74.88 ,26.19 ,24.64 ,25.60 ,40,50.60 ,1,10
9012,2,1,1,18,Altruistic,70.71 ,49.64 ,26.79 ,49.76 ,20,84.52 ,1,15
9012,2,1,1,20,Altruistic,77.50 ,50.00 ,27.14 ,49.88 ,20,73.21 ,1,10
9012,2,1,2,4,Altruistic,49.88 ,24.88 ,11.67 ,20.60 ,0,31.79 ,1,4
9012,2,1,2,6,Altruistic,49.76 ,27.50 ,15.24 ,13.33 ,0,32.14 ,1,10
9012,2,1,2,8,Altruistic,50.24 ,21.90 ,11.90 ,16.67 ,8,44.76 ,1,10
9012,2,1,2,10,Altruistic,75.83 ,22.26 ,25.00 ,38.93 ,12,67.74 ,1,10
9012,2,1,2,12,Altruistic,76.79 ,23.21 ,25.00 ,23.57 ,20,75.12 ,1,15
9012,2,1,2,14,Altruistic,56.90 ,28.33 ,34.88 ,42.02 ,20,49.29 ,1,14
9012,2,1,2,16,Altruistic,73.81 ,49.29 ,42.50 ,23.45 ,20,57.02 ,1,16
9012,2,1,2,18,Altruistic,76.55 ,25.83 ,23.69 ,27.14 ,40,74.88 ,1,10
9012,2,1,2,20,Altruistic,100.00 ,81.55 ,38.57 ,50.12 ,40,99.29 ,1,15
9012,2,1,3,4,Altruistic,37.02 ,9.64 ,10.71 ,15.00 ,0,31.79 ,1,3
9012,2,1,3,6,Altruistic,65.71 ,66.90 ,49.88 ,49.40 ,0,31.07 ,0,6
9012,2,1,3,8,Altruistic,74.40 ,50.00 ,24.29 ,72.98 ,20,49.52 ,1,10
9012,2,1,3,10,Altruistic,61.90 ,27.38 ,24.76 ,37.26 ,0,53.69 ,1,10
9012,2,1,3,12,Altruistic,59.05 ,30.12 ,38.45 ,31.55 ,0,64.05 ,1,5
9012,2,1,3,14,Altruistic,84.05 ,27.86 ,21.07 ,24.88 ,20,70.60 ,1,10
9012,2,1,3,16,Altruistic,69.17 ,26.90 ,18.93 ,29.40 ,20,49.76 ,1,10
9012,2,1,3,18,Altruistic,66.67 ,50.60 ,40.60 ,30.12 ,40,61.55 ,1,10
9012,2,1,3,20,Altruistic,99.52 ,50.48 ,50.00 ,49.76 ,40,100.00 ,1,10
9012,2,2,1,4,Altruistic,21.55 ,53.69 ,9.17 ,25.83 ,0,18.33 ,0,4
9012,2,2,1,6,Altruistic,50.48 ,50.95 ,29.05 ,27.50 ,4,38.45 ,0,2
9012,2,2,1,8,Altruistic,49.64 ,41.79 ,40.71 ,39.52 ,4,40.12 ,1,8
9012,2,2,1,10,Altruistic,57.26 ,40.24 ,39.05 ,41.07 ,20,50.24 ,1,10
9012,2,2,1,12,Altruistic,67.86 ,42.62 ,50.48 ,50.60 ,8,62.98 ,1,12
9012,2,2,1,14,Altruistic,74.76 ,34.17 ,27.74 ,36.79 ,20,65.12 ,1,14
9012,2,2,1,16,Altruistic,75.00 ,38.21 ,29.05 ,32.74 ,20,73.81 ,1,16
9012,2,2,1,18,Altruistic,100.00 ,49.76 ,49.29 ,50.12 ,40,50.36 ,1,18
9012,2,2,1,20,Altruistic,100.00 ,50.00 ,49.88 ,49.52 ,40,99.40 ,1,15
9012,2,2,2,4,Altruistic,49.64 ,24.52 ,19.64 ,11.55 ,0,25.48 ,1,4
9012,2,2,2,6,Altruistic,50.12 ,57.74 ,29.29 ,36.55 ,4,37.38 ,0,6
9012,2,2,2,8,Altruistic,50.48 ,29.40 ,12.02 ,33.21 ,4,36.43 ,1,9
9012,2,2,2,10,Altruistic,72.26 ,25.60 ,28.81 ,20.95 ,20,48.57 ,1,10
9012,2,2,2,12,Altruistic,57.26 ,37.62 ,35.12 ,17.98 ,8,68.10 ,1,12
9012,2,2,2,14,Altruistic,70.83 ,20.12 ,28.21 ,19.76 ,20,49.76 ,1,14
9012,2,2,2,16,Altruistic,82.62 ,49.88 ,34.64 ,49.29 ,20,56.43 ,1,16
9012,2,2,2,18,Altruistic,74.76 ,50.83 ,50.60 ,50.36 ,40,87.62 ,1,19
9012,2,2,2,20,Altruistic,99.76 ,49.64 ,50.24 ,50.00 ,40,82.38 ,1,20
9012,2,2,3,4,Altruistic,49.17 ,34.17 ,17.14 ,22.86 ,0,23.57 ,1,4
9012,2,2,3,6,Altruistic,49.76 ,12.86 ,7.62 ,19.17 ,0,24.52 ,1,5
9012,2,2,3,8,Altruistic,50.00 ,35.12 ,30.36 ,20.83 ,8,54.52 ,1,5
9012,2,2,3,10,Altruistic,64.29 ,42.74 ,35.95 ,49.64 ,20,69.64 ,1,5
9012,2,2,3,12,Altruistic,66.31 ,30.48 ,27.02 ,28.93 ,20,49.76 ,1,6
9012,2,2,3,14,Altruistic,57.62 ,39.40 ,35.83 ,30.24 ,20,55.36 ,1,10
9012,2,2,3,16,Altruistic,64.52 ,36.07 ,50.00 ,50.12 ,28,69.76 ,1,10
9012,2,2,3,18,Altruistic,72.02 ,40.83 ,29.64 ,38.81 ,40,67.62 ,1,10
9012,2,2,3,20,Altruistic,100.00 ,49.05 ,49.76 ,49.52 ,40,99.88 ,1,10
9012,2,1,1,4,Strategic,49.52 ,24.05 ,50.12 ,50.12 ,40,49.64 ,1,10
9012,2,1,1,6,Strategic,49.88 ,49.76 ,62.98 ,66.55 ,24,49.76 ,1,6
9012,2,1,1,8,Strategic,25.71 ,55.12 ,73.33 ,62.98 ,40,38.93 ,1,10
9012,2,1,1,10,Strategic,32.74 ,75.83 ,61.07 ,55.95 ,40,37.02 ,1,10
9012,2,1,1,12,Strategic,35.83 ,50.12 ,49.40 ,67.98 ,60,26.90 ,1,12
9012,2,1,1,14,Strategic,32.26 ,71.67 ,65.00 ,59.40 ,60,35.60 ,1,14
9012,2,1,1,16,Strategic,49.52 ,50.24 ,77.38 ,49.88 ,60,49.40 ,1,10
9012,2,1,1,18,Strategic,50.36 ,77.38 ,76.90 ,76.90 ,80,50.00 ,1,15
9012,2,1,1,20,Strategic,50.00 ,24.88 ,75.71 ,72.26 ,80,50.48 ,1,10
9012,2,1,2,4,Strategic,30.83 ,49.29 ,28.10 ,42.98 ,20,30.36 ,1,4
9012,2,1,2,6,Strategic,21.31 ,49.76 ,37.38 ,37.14 ,40,28.93 ,1,10
9012,2,1,2,8,Strategic,33.57 ,50.12 ,65.83 ,49.76 ,40,36.55 ,1,10
9012,2,1,2,10,Strategic,26.55 ,49.76 ,69.64 ,68.81 ,60,41.79 ,1,10
9012,2,1,2,12,Strategic,49.52 ,49.76 ,72.50 ,76.07 ,60,50.12 ,1,15
9012,2,1,2,14,Strategic,42.98 ,44.40 ,61.55 ,69.76 ,60,37.98 ,1,14
9012,2,1,2,16,Strategic,30.48 ,69.64 ,68.45 ,62.14 ,60,32.26 ,1,16
9012,2,1,2,18,Strategic,49.88 ,50.00 ,75.36 ,49.88 ,80,49.29 ,1,10
9012,2,1,2,20,Strategic,82.14 ,99.76 ,99.76 ,100.00 ,80,80.60 ,1,15
9012,2,1,3,4,Strategic,17.26 ,38.45 ,42.50 ,31.67 ,20,11.55 ,1,3
9012,2,1,3,6,Strategic,68.21 ,50.24 ,70.00 ,71.07 ,24,35.36 ,0,6
9012,2,1,3,8,Strategic,49.88 ,24.88 ,76.79 ,50.12 ,80,50.12 ,1,10
9012,2,1,3,10,Strategic,29.76 ,50.12 ,77.50 ,75.48 ,40,39.64 ,1,10
9012,2,1,3,12,Strategic,36.55 ,49.40 ,73.10 ,49.88 ,48,49.76 ,1,5
9012,2,1,3,14,Strategic,49.88 ,74.40 ,75.24 ,75.24 ,60,50.00 ,1,10
9012,2,1,3,16,Strategic,37.86 ,49.52 ,69.88 ,57.62 ,80,33.10 ,1,10
9012,2,1,3,18,Strategic,50.12 ,70.60 ,75.95 ,62.62 ,72,62.14 ,1,10
9012,2,1,3,20,Strategic,74.17 ,79.40 ,75.83 ,74.05 ,80,74.52 ,1,10
9012,2,2,1,4,Strategic,37.14 ,37.98 ,42.50 ,49.05 ,20,32.98 ,0,4
9012,2,2,1,6,Strategic,40.60 ,35.48 ,49.52 ,49.64 ,24,35.83 ,0,2
9012,2,2,1,8,Strategic,25.71 ,49.88 ,65.24 ,62.62 ,36,38.57 ,1,8
9012,2,2,1,10,Strategic,38.21 ,50.12 ,69.52 ,72.02 ,40,40.00 ,1,10
9012,2,2,1,12,Strategic,69.29 ,62.26 ,72.26 ,73.10 ,48,50.24 ,1,12
9012,2,2,1,14,Strategic,42.62 ,50.36 ,50.36 ,64.88 ,60,49.64 ,1,14
9012,2,2,1,16,Strategic,49.52 ,71.43 ,67.38 ,67.26 ,64,49.40 ,1,16
9012,2,2,1,18,Strategic,78.10 ,65.48 ,77.62 ,76.43 ,76,66.31 ,1,18
9012,2,2,1,20,Strategic,99.88 ,83.57 ,100.00 ,100.00 ,80,77.50 ,1,15
9012,2,2,2,4,Strategic,31.55 ,37.02 ,36.31 ,26.67 ,16,14.05 ,1,4
9012,2,2,2,6,Strategic,50.83 ,49.52 ,49.40 ,49.29 ,24,42.26 ,0,6
9012,2,2,2,8,Strategic,29.40 ,49.05 ,49.76 ,49.40 ,32,37.74 ,1,9
9012,2,2,2,10,Strategic,50.24 ,50.48 ,66.67 ,50.24 ,40,32.98 ,1,10
9012,2,2,2,12,Strategic,50.00 ,49.17 ,71.79 ,50.71 ,48,49.52 ,1,12
9012,2,2,2,14,Strategic,42.74 ,43.57 ,49.64 ,48.33 ,56,38.81 ,1,14
9012,2,2,2,16,Strategic,49.88 ,60.36 ,55.24 ,60.83 ,64,42.98 ,1,16
9012,2,2,2,18,Strategic,49.64 ,77.86 ,90.71 ,83.45 ,76,74.52 ,1,19
9012,2,2,2,20,Strategic,49.40 ,74.05 ,100.00 ,100.00 ,80,67.62 ,1,20
9012,2,2,3,4,Strategic,31.90 ,50.00 ,40.24 ,41.67 ,16,12.50 ,1,4
9012,2,2,3,6,Strategic,26.90 ,22.98 ,20.71 ,31.19 ,24,23.81 ,1,5
9012,2,2,3,8,Strategic,23.33 ,49.76 ,49.40 ,49.52 ,36,50.71 ,1,5
9012,2,2,3,10,Strategic,49.05 ,55.36 ,63.57 ,70.00 ,40,49.29 ,1,5
9012,2,2,3,12,Strategic,41.79 ,51.07 ,64.88 ,58.57 ,48,43.10 ,1,6
9012,2,2,3,14,Strategic,31.55 ,60.00 ,70.24 ,69.40 ,56,44.17 ,1,10
9012,2,2,3,16,Strategic,49.88 ,66.07 ,77.74 ,74.29 ,64,65.00 ,1,10
9012,2,2,3,18,Strategic,50.12 ,61.67 ,64.88 ,79.88 ,76,50.12 ,1,10
9012,2,2,3,20,Strategic,80.48 ,100.00 ,99.29 ,100.00 ,80,73.10 ,1,10
9014,2,1,1,4,Altruistic,53.15 ,26.11 ,11.11 ,21.85 ,0,55.74 ,1,10
9014,2,1,1,6,Altruistic,52.78 ,27.04 ,16.48 ,27.41 ,32,53.33 ,1,10
9014,2,1,1,8,Altruistic,75.37 ,75.19 ,57.78 ,73.89 ,36,68.70 ,1,15
9014,2,1,1,10,Altruistic,76.11 ,66.85 ,60.93 ,73.52 ,48,63.52 ,1,15
9014,2,1,1,12,Altruistic,81.67 ,79.07 ,73.89 ,83.52 ,60,78.70 ,1,15
9014,2,1,1,14,Altruistic,77.59 ,83.70 ,62.41 ,71.67 ,60,70.74 ,1,19
9014,2,1,1,16,Altruistic,83.70 ,83.52 ,84.63 ,84.63 ,72,87.59 ,1,20
9014,2,1,1,18,Altruistic,90.56 ,87.22 ,77.96 ,87.96 ,80,82.78 ,1,23
9014,2,1,1,20,Altruistic,99.26 ,100.00 ,92.59 ,100.00 ,80,100.00 ,1,25
9014,2,1,2,4,Altruistic,55.56 ,30.00 ,10.56 ,23.33 ,20,54.07 ,1,10
9014,2,1,2,6,Altruistic,71.30 ,54.44 ,51.11 ,70.56 ,48,66.48 ,1,12
9014,2,1,2,8,Altruistic,68.15 ,58.89 ,51.67 ,65.74 ,44,61.30 ,1,15
9014,2,1,2,10,Altruistic,66.30 ,67.22 ,56.11 ,61.85 ,60,68.15 ,1,15
9014,2,1,2,12,Altruistic,81.67 ,77.41 ,74.07 ,77.78 ,60,77.59 ,1,20
9014,2,1,2,14,Altruistic,82.78 ,82.41 ,75.19 ,78.70 ,60,82.41 ,1,20
9014,2,1,2,16,Altruistic,89.26 ,90.00 ,82.41 ,90.56 ,72,95.19 ,1,20
9014,2,1,2,18,Altruistic,92.96 ,86.30 ,82.78 ,88.89 ,80,89.63 ,1,20
9014,2,1,2,20,Altruistic,100.00 ,100.00 ,84.81 ,100.00 ,80,100.00 ,1,25
9014,2,1,3,4,Altruistic,17.04 ,21.11 ,0.00 ,20.37 ,0,25.19 ,1,3
9014,2,1,3,6,Altruistic,37.04 ,30.19 ,21.48 ,31.11 ,32,56.30 ,1,5
9014,2,1,3,8,Altruistic,68.89 ,65.74 ,49.63 ,64.26 ,40,62.96 ,1,5
9014,2,1,3,10,Altruistic,77.78 ,70.74 ,58.33 ,65.19 ,40,72.78 ,1,5
9014,2,1,3,12,Altruistic,81.48 ,75.93 ,69.07 ,75.19 ,52,79.63 ,1,8
9014,2,1,3,14,Altruistic,82.96 ,75.93 ,78.52 ,80.74 ,60,89.26 ,1,10
9014,2,1,3,16,Altruistic,82.96 ,78.33 ,75.56 ,82.04 ,72,82.59 ,1,10
9014,2,1,3,18,Altruistic,91.67 ,84.44 ,86.48 ,85.19 ,72,89.63 ,1,10
9014,2,1,3,20,Altruistic,100.00 ,96.30 ,94.44 ,100.00 ,80,100.00 ,1,20
9014,2,2,1,4,Altruistic,50.00 ,37.22 ,12.59 ,24.81 ,20,61.30 ,1,5
9014,2,2,1,6,Altruistic,50.37 ,49.07 ,40.56 ,49.81 ,32,67.96 ,1,12
9014,2,2,1,8,Altruistic,67.59 ,75.56 ,68.70 ,84.26 ,40,78.89 ,1,17
9014,2,2,1,10,Altruistic,79.44 ,72.78 ,73.33 ,50.74 ,60,73.70 ,1,20
9014,2,2,1,12,Altruistic,81.30 ,73.52 ,50.37 ,74.81 ,60,73.52 ,1,15
9014,2,2,1,14,Altruistic,77.59 ,70.00 ,66.67 ,80.93 ,60,79.07 ,1,18
9014,2,2,1,16,Altruistic,85.00 ,85.56 ,86.48 ,84.26 ,68,85.37 ,1,20
9014,2,2,1,18,Altruistic,85.19 ,79.63 ,77.78 ,84.63 ,80,71.85 ,1,23
9014,2,2,1,20,Altruistic,100.00 ,100.00 ,79.44 ,100.00 ,80,91.11 ,1,25
9014,2,2,2,4,Altruistic,42.59 ,27.96 ,28.52 ,21.11 ,20,54.44 ,1,7
9014,2,2,2,6,Altruistic,59.81 ,41.48 ,41.85 ,26.11 ,40,57.22 ,1,15
9014,2,2,2,8,Altruistic,74.44 ,55.74 ,50.19 ,67.59 ,40,58.52 ,1,18
9014,2,2,2,10,Altruistic,74.63 ,87.96 ,77.59 ,83.52 ,60,73.52 ,1,15
9014,2,2,2,12,Altruistic,88.33 ,83.70 ,72.04 ,77.41 ,60,77.78 ,1,17
9014,2,2,2,14,Altruistic,83.89 ,79.81 ,67.96 ,85.19 ,60,79.26 ,1,20
9014,2,2,2,16,Altruistic,94.26 ,79.81 ,77.22 ,91.48 ,80,91.11 ,1,23
9014,2,2,2,18,Altruistic,91.48 ,89.63 ,69.81 ,81.67 ,80,91.30 ,1,22
9014,2,2,2,20,Altruistic,100.00 ,99.44 ,91.67 ,100.00 ,80,100.00 ,1,25
9014,2,2,3,4,Altruistic,25.56 ,59.07 ,61.11 ,62.78 ,40,49.81 ,1,10
9014,2,2,3,6,Altruistic,49.44 ,49.07 ,63.89 ,55.19 ,40,75.74 ,1,12
9014,2,2,3,8,Altruistic,70.93 ,66.30 ,60.00 ,59.81 ,40,63.89 ,1,12
9014,2,2,3,10,Altruistic,79.07 ,86.30 ,71.48 ,77.96 ,52,73.52 ,1,15
9014,2,2,3,12,Altruistic,75.74 ,73.33 ,64.07 ,82.22 ,60,70.93 ,1,20
9014,2,2,3,14,Altruistic,75.19 ,65.00 ,81.67 ,75.74 ,76,79.63 ,1,20
9014,2,2,3,16,Altruistic,85.93 ,83.15 ,75.19 ,92.59 ,76,77.59 ,1,20
9014,2,2,3,18,Altruistic,90.19 ,87.22 ,74.81 ,88.52 ,80,82.59 ,1,22
9014,2,2,3,20,Altruistic,100.00 ,100.00 ,95.19 ,100.00 ,80,99.44 ,1,25
9014,2,1,1,4,Strategic,50.37 ,19.44 ,17.04 ,17.96 ,20,49.81 ,1,10
9014,2,1,1,6,Strategic,50.00 ,21.48 ,25.93 ,24.07 ,40,49.63 ,1,10
9014,2,1,1,8,Strategic,66.67 ,72.78 ,66.30 ,63.15 ,48,71.11 ,1,15
